,T10Y3MM,ICSA,UNRATE,PERMIT,UMCSENT,VIXCLS,USALOLITONOSTSAM,PCE,CPIAUCSL,INDPRO,CPILFESL,SP500,Recession
1960-01-31,,,5.2,1092.0,,,100.6913,323.6,29.37,24.1658,30.5,55.61000061035156,0.0
1960-02-29,,,4.8,1088.0,100.0,,100.4165,325.3,29.41,23.9508,30.6,56.119998931884766,0.0
1960-03-31,,,5.4,955.0,,,100.1121,330.2,29.41,23.7357,30.6,55.34000015258789,0.0
1960-04-30,,,5.2,1016.0,,,99.82441,336.5,29.54,23.5476,30.6,54.369998931884766,0.0
1960-05-31,,,5.1,1052.0,93.3,,99.57291,330.0,29.57,23.5207,30.6,55.83000183105469,1.0
1960-06-30,,,5.4,958.0,,,99.35302,330.1,29.61,23.225,30.7,56.91999816894531,1.0
1960-07-31,,,5.5,999.0,,,99.14601,331.4,29.55,23.1443,30.6,55.5099983215332,1.0
1960-08-31,,,5.6,994.0,97.2,,98.94968,331.6,29.61,23.1175,30.6,56.959999084472656,1.0
1960-09-30,,,5.5,984.0,,,98.75539,333.4,29.61,22.8755,30.6,53.52000045776367,1.0
1960-10-31,,,6.1,972.0,,,98.58868000000001,335.4,29.75,22.8487,30.8,53.38999938964844,1.0
1960-11-30,,,6.1,979.0,90.1,,98.4793,335.4,29.78,22.5261,30.8,55.540000915527344,1.0
1960-12-31,,,6.6,951.0,,,98.45916,331.3,29.81,22.096,30.7,58.11000061035156,1.0
1961-01-31,,,6.6,969.0,,,98.54543000000001,332.2,29.84,22.1229,30.8,61.779998779296875,1.0
1961-02-28,,,6.9,961.0,91.6,,98.7562,333.7,29.84,22.096,30.8,63.439998626708984,1.0
1961-03-31,,,6.9,1000.0,,,99.07895,337.7,29.84,22.2304,30.9,65.05999755859375,0.0
1961-04-30,,,7.0,1002.0,,,99.46701,337.6,29.81,22.6874,30.9,65.30999755859375,0.0
1961-05-31,,,7.1,1027.0,92.5,,99.86288,339.9,29.84,23.0368,30.9,66.55999755859375,0.0
1961-06-30,,,6.9,1070.0,,,100.2311,340.9,29.84,23.3594,31.0,64.63999938964844,0.0
1961-07-31,,,7.0,1083.0,,,100.5481,340.6,29.92,23.6282,31.0,66.76000213623047,0.0
1961-08-31,,,6.6,1159.0,99.2,,100.8071,342.1,29.94,23.8432,31.1,68.06999969482422,0.0
1961-09-30,,,6.7,1098.0,,,100.99600000000001,344.4,29.98,23.8164,31.1,66.7300033569336,0.0
1961-10-31,,,6.5,1123.0,,,101.1128,346.5,29.98,24.2733,31.1,68.62000274658203,0.0
1961-11-30,,,6.1,1152.0,93.0,,101.1628,349.9,29.98,24.6497,31.2,71.31999969482422,0.0
1961-12-31,,,6.0,1161.0,,,101.1342,352.4,30.01,24.8647,31.2,71.55000305175781,0.0
1962-01-31,,,5.8,1122.0,,,101.02,353.2,30.04,24.6496,31.2,68.83999633789062,0.0
1962-02-28,,,5.5,1194.0,99.9,,100.837,354.0,30.11,25.0529,31.2,69.95999908447266,0.0
1962-03-31,,,5.6,1134.0,,,100.5874,357.4,30.17,25.1873,31.3,69.55000305175781,0.0
1962-04-30,,,5.6,1235.0,,,100.2945,359.0,30.21,25.241,31.3,65.23999786376953,0.0
1962-05-31,,,5.5,1142.0,95.4,,99.99861,362.0,30.24,25.2141,31.4,59.630001068115234,0.0
1962-06-30,,,5.5,1154.0,,,99.74096999999999,360.4,30.21,25.1604,31.4,54.75,0.0
1962-07-31,,,5.4,1189.0,,,99.56329000000001,361.4,30.22,25.4023,31.4,58.22999954223633,0.0
1962-08-31,,,5.7,1200.0,91.6,,99.47346999999999,362.9,30.28,25.4292,31.5,59.119998931884766,0.0
1962-09-30,,,5.6,1223.0,,,99.46961,368.8,30.42,25.5905,31.5,56.27000045776367,0.0
1962-10-31,,,5.4,1181.0,,,99.53916,366.5,30.38,25.6174,31.5,56.52000045776367,0.0
1962-11-30,,,5.7,1236.0,95.0,,99.66577,371.7,30.38,25.7249,31.5,62.2599983215332,0.0
1962-12-31,,,5.5,1236.0,,,99.81844,373.6,30.38,25.7249,31.6,63.099998474121094,0.0
1963-01-31,,,5.7,1248.0,,,99.96941,374.4,30.44,25.913,31.5,66.19999694824219,0.0
1963-02-28,,,5.9,1212.0,98.4,,100.1003,373.4,30.48,26.2088,31.6,64.29000091552734,0.0
1963-03-31,,,5.7,1258.0,,,100.2036,375.0,30.51,26.37,31.7,66.56999969482422,0.0
1963-04-30,,,5.7,1288.0,,,100.2757,376.4,30.48,26.612,31.7,69.80000305175781,0.0
1963-05-31,,,5.9,1350.0,91.7,,100.3029,377.2,30.51,26.9345,31.7,70.80000305175781,0.0
1963-06-30,,,5.6,1345.0,,,100.285,381.7,30.61,27.0152,31.8,69.37000274658203,0.0
1963-07-31,,,5.6,1321.0,,,100.2416,384.4,30.69,26.9076,31.8,69.12999725341797,0.0
1963-08-31,,,5.4,1310.0,96.4,,100.1968,386.3,30.75,26.9614,31.9,72.5,0.0
1963-09-30,,,5.5,1413.0,,,100.1723,385.5,30.72,27.2302,31.9,71.69999694824219,0.0
1963-10-31,,,5.5,1414.0,,,100.1643,386.0,30.75,27.4184,32.0,74.01000213623047,0.0
1963-11-30,,,5.7,1357.0,94.4,,100.1683,389.4,30.78,27.5528,32.0,73.2300033569336,0.0
1963-12-31,,,5.5,1423.0,,,100.1967,394.7,30.88,27.499,32.1,75.0199966430664,0.0
1964-01-31,,,5.6,1296.0,,,100.2598,396.8,30.94,27.7409,32.2,77.04000091552734,0.0
1964-02-29,,,5.4,1442.0,99.5,,100.337,400.2,30.91,27.9291,32.2,77.80000305175781,0.0
1964-03-31,,,5.4,1313.0,,,100.4225,401.8,30.94,27.9291,32.2,78.9800033569336,0.0
1964-04-30,,,5.3,1264.0,,,100.5071,402.8,30.95,28.3861,32.2,79.45999908447266,0.0
1964-05-31,,,5.1,1299.0,98.5,,100.5844,408.4,30.98,28.5474,32.2,80.37000274658203,0.0
1964-06-30,,,5.2,1280.0,,,100.6539,411.4,31.01,28.628,32.3,81.69000244140625,0.0
1964-07-31,,,4.9,1304.0,,,100.7116,414.9,31.02,28.8162,32.3,83.18000030517578,0.0
1964-08-31,,,5.0,1306.0,100.6,,100.7502,417.7,31.05,29.0043,32.3,81.83000183105469,0.0
1964-09-30,,,5.1,1265.0,,,100.7887,416.6,31.08,29.1119,32.3,84.18000030517578,0.0
1964-10-31,,,5.1,1230.0,,,100.8324,419.6,31.12,28.7087,32.4,84.86000061035156,0.0
1964-11-30,,,4.8,1254.0,99.9,,100.8963,416.4,31.21,29.5957,32.5,84.41999816894531,0.0
1964-12-31,,,5.0,1164.0,,,100.9726,421.0,31.25,29.9452,32.5,84.75,0.0
1965-01-31,,,4.9,1264.0,,,101.0401,424.4,31.28,30.2677,32.6,87.55999755859375,0.0
1965-02-28,,,5.1,1185.0,102.0,,101.0802,431.4,31.28,30.4559,32.6,87.43000030517578,0.0
1965-03-31,,,4.7,1211.0,,,101.0817,433.3,31.31,30.8591,32.6,86.16000366210938,0.0
1965-04-30,,,4.8,1162.0,,,101.0416,437.1,31.38,30.9935,32.7,89.11000061035156,0.0
1965-05-31,,,4.6,1207.0,105.4,,100.9766,437.6,31.48,31.2354,32.7,88.41999816894531,0.0
1965-06-30,,,4.6,1241.0,,,100.9164,435.2,31.61,31.4774,32.7,84.12000274658203,0.0
1965-07-31,,,4.4,1237.0,,,100.8949,441.0,31.58,31.7731,32.7,85.25,0.0
1965-08-31,,,4.4,1249.0,103.4,,100.9297,444.4,31.55,31.9075,32.7,87.16999816894531,0.0
1965-09-30,,,4.3,1227.0,,,101.0271,452.0,31.62,31.9881,32.8,89.95999908447266,0.0
1965-10-31,,,4.2,1279.0,,,101.1765,458.5,31.65,32.3107,32.8,92.41999816894531,0.0
1965-11-30,,,4.1,1306.0,102.9,,101.3537,459.1,31.75,32.4451,32.9,91.61000061035156,0.0
1965-12-31,,,4.0,1315.0,,,101.5236,461.7,31.85,32.8483,33.0,92.43000030517578,0.0
1966-01-31,,,4.0,1325.0,,,101.6441,465.2,31.88,33.1709,33.0,92.87999725341797,0.0
1966-02-28,,,3.8,1159.0,100.0,,101.6732,470.2,32.08,33.3859,33.1,91.22000122070312,0.0
1966-03-31,,,3.8,1234.0,,,101.5878,475.0,32.18,33.8429,33.1,89.2300033569336,0.0
1966-04-30,,,3.8,1145.0,,,101.3903,476.9,32.28,33.8967,33.3,91.05999755859375,0.0
1966-05-31,,,3.9,1078.0,95.7,,101.1033,473.1,32.35,34.2192,33.4,86.12999725341797,0.0
1966-06-30,,,3.8,956.0,,,100.78200000000001,475.5,32.38,34.3805,33.5,84.73999786376953,0.0
1966-07-31,,,3.8,932.0,,,100.4533,480.6,32.45,34.5687,33.6,83.5999984741211,0.0
1966-08-31,,,3.8,877.0,91.2,,100.1348,483.2,32.65,34.5955,33.7,77.0999984741211,0.0
1966-09-30,,,3.7,774.0,,,99.83085,489.2,32.75,34.9181,33.8,76.55999755859375,0.0
1966-10-31,,,3.7,739.0,,,99.53641,488.3,32.85,35.16,34.0,80.19999694824219,0.0
1966-11-30,,,3.6,736.0,88.3,,99.26323000000001,490.1,32.88,34.9181,34.0,80.44999694824219,0.0
1966-12-31,,,3.8,743.0,,,99.02983,491.8,32.92,34.9987,34.1,80.33000183105469,0.0
1967-01-31,,204000.0,3.9,995.0,,,98.85871999999999,494.2,32.9,35.1638,34.2,86.61000061035156,0.0
1967-02-28,,242000.0,3.8,907.0,94.1,,98.76607,493.0,33.0,34.765,34.2,86.77999877929688,0.0
1967-03-31,,247000.0,3.8,955.0,,,98.77964,495.8,33.0,34.5691,34.3,90.19999694824219,0.0
1967-04-30,,255000.0,3.8,1035.0,,,98.90298,501.3,33.1,34.8951,34.4,94.01000213623047,0.0
1967-05-31,,228000.0,3.8,1076.0,95.9,,99.12391,502.2,33.1,34.5907,34.5,89.08000183105469,0.0
1967-06-30,,218000.0,3.9,1169.0,,,99.40025,506.8,33.3,34.5863,34.6,90.63999938964844,0.0
1967-07-31,,209000.0,3.8,1177.0,,,99.69651,506.7,33.4,34.5076,34.7,94.75,0.0
1967-08-31,,213000.0,3.8,1229.0,97.0,,99.98224,509.8,33.5,35.1687,34.9,93.63999938964844,0.0
1967-09-30,,204000.0,3.8,1279.0,,,100.2284,515.6,33.6,35.1116,35.0,96.70999908447266,0.0
1967-10-31,,207000.0,4.0,1280.0,,,100.4244,512.2,33.7,35.3976,35.1,93.30000305175781,0.0
1967-11-30,,191000.0,3.9,1297.0,92.9,,100.5662,517.4,33.9,35.9038,35.2,94.0,0.0
1967-12-31,,216000.0,3.8,1315.0,,,100.6552,525.1,34.0,36.2905,35.4,96.47000122070312,0.0
1968-01-31,,198000.0,3.7,1179.0,,,100.6881,530.9,34.1,36.2514,35.5,92.23999786376953,0.0
1968-02-29,,193000.0,3.8,1342.0,97.2,,100.6923,533.6,34.2,36.3813,35.7,89.36000061035156,0.0
1968-03-31,,192000.0,3.7,1370.0,,,100.6864,544.3,34.3,36.4949,35.8,90.19999694824219,0.0
1968-04-30,,251000.0,3.5,1286.0,,,100.6806,544.0,34.4,36.5477,35.9,97.45999908447266,0.0
1968-05-31,,194000.0,3.5,1297.0,92.4,,100.6819,549.8,34.5,36.9577,36.0,98.68000030517578,0.0
1968-06-30,,194000.0,3.7,1300.0,,,100.7034,556.3,34.7,37.0934,36.2,99.58000183105469,0.0
1968-07-31,,205000.0,3.7,1344.0,,,100.7575,563.2,34.9,37.0366,36.4,97.73999786376953,0.0
1968-08-31,,188000.0,3.5,1357.0,92.4,,100.855,567.0,35.0,37.1399,36.5,98.86000061035156,0.0
1968-09-30,,189000.0,3.4,1464.0,,,100.9957,568.2,35.1,37.2806,36.7,102.66999816894531,0.0
1968-10-31,,182000.0,3.4,1421.0,,,101.1359,571.6,35.3,37.3546,36.9,103.41000366210938,0.0
1968-11-30,,162000.0,3.4,1436.0,91.7,,101.22399999999999,576.7,35.4,37.8378,37.1,108.37000274658203,0.0
1968-12-31,,223000.0,3.4,1389.0,,,101.2417,576.5,35.6,37.9573,37.2,103.86000061035156,0.0
1969-01-31,,193000.0,3.4,1459.0,,,101.1935,583.5,35.7,38.1869,37.3,103.01000213623047,0.0
1969-02-28,,192000.0,3.4,1495.0,98.2,,101.0867,588.7,35.8,38.4313,37.6,98.12999725341797,0.0
1969-03-31,,183000.0,3.4,1438.0,,,100.9302,588.9,36.1,38.7326,37.8,101.51000213623047,0.0
1969-04-30,,177000.0,3.4,1441.0,,,100.7249,593.9,36.3,38.5901,38.1,103.69000244140625,0.0
1969-05-31,,187000.0,3.4,1328.0,91.5,,100.4757,600.3,36.4,38.4443,38.1,103.45999908447266,0.0
1969-06-30,,203000.0,3.5,1349.0,,,100.2232,600.9,36.6,38.8198,38.3,97.70999908447266,0.0
1969-07-31,,192000.0,3.5,1278.0,,,99.99941,602.7,36.8,39.0248,38.5,91.83000183105469,0.0
1969-08-31,,195000.0,3.5,1317.0,86.4,,99.81284000000001,609.9,36.9,39.1145,38.7,95.51000213623047,0.0
1969-09-30,,193000.0,3.7,1263.0,,,99.6427,613.2,37.1,39.1057,38.9,93.12000274658203,0.0
1969-10-31,,205000.0,3.7,1216.0,,,99.45759,618.5,37.3,39.1171,39.1,97.12000274658203,0.0
1969-11-30,,202000.0,3.5,1191.0,79.7,,99.23992,620.5,37.5,38.7484,39.2,93.80999755859375,0.0
1969-12-31,,223000.0,3.5,1155.0,,,98.98592,622.8,37.7,38.6444,39.4,92.05999755859375,0.0
1970-01-31,,239000.0,3.9,1062.0,,,98.70324000000001,628.7,37.9,37.9288,39.6,85.0199966430664,1.0
1970-02-28,,242000.0,4.2,1118.0,78.1,,98.42298000000001,634.0,38.1,37.9038,39.8,89.5,1.0
1970-03-31,,276000.0,4.4,1132.0,,,98.17241999999999,632.3,38.3,37.8546,40.1,89.62999725341797,1.0
1970-04-30,,349000.0,4.6,1224.0,,,97.97534,636.0,38.5,37.7573,40.4,81.5199966430664,1.0
1970-05-31,,301000.0,4.8,1328.0,75.4,,97.85788000000001,642.4,38.6,37.7133,40.5,76.55000305175781,1.0
1970-06-30,,291000.0,4.9,1322.0,,,97.81253000000001,646.3,38.8,37.5913,40.8,72.72000122070312,1.0
1970-07-31,,287000.0,5.0,1324.0,,,97.81306,648.5,38.9,37.6836,40.9,78.05000305175781,1.0
1970-08-31,,297000.0,5.1,1394.0,77.6,,97.85154,652.9,39.0,37.6164,41.1,81.5199966430664,1.0
1970-09-30,,333000.0,5.4,1426.0,,,97.94428,659.1,39.2,37.3571,41.3,84.30000305175781,1.0
1970-10-31,,327000.0,5.5,1564.0,,,98.12047,658.3,39.4,36.6098,41.5,83.25,1.0
1970-11-30,,337000.0,5.9,1502.0,72.4,,98.41434,656.6,39.6,36.3881,41.8,87.19999694824219,1.0
1970-12-31,,321000.0,6.1,1767.0,,,98.81815999999999,665.6,39.8,37.2237,42.0,92.1500015258789,0.0
1971-01-31,,292000.0,5.9,1643.0,,,99.25796,676.1,39.9,37.5101,42.1,95.87999725341797,0.0
1971-02-28,,290000.0,5.9,1588.0,78.1,,99.65057,679.4,39.9,37.4386,42.2,96.75,0.0
1971-03-31,,300000.0,6.0,1759.0,,,99.9437,682.0,40.0,37.398,42.2,100.30999755859375,0.0
1971-04-30,,288000.0,5.9,1745.0,,,100.1342,688.8,40.1,37.608,42.4,103.94999694824219,0.0
1971-05-31,,299000.0,5.9,1972.0,80.2,,100.2317,691.1,40.3,37.7989,42.6,99.62999725341797,0.0
1971-06-30,,291000.0,5.9,1903.0,,,100.2655,699.8,40.5,37.9574,42.8,98.69999694824219,0.0
1971-07-31,,308000.0,6.0,2069.0,,,100.2726,698.9,40.6,37.8472,42.9,95.58000183105469,0.0
1971-08-31,,307000.0,6.1,2004.0,82.1,,100.29299999999999,704.9,40.7,37.6276,43.0,99.02999877929688,0.0
1971-09-30,,308000.0,6.0,1996.0,,,100.3683,713.0,40.8,38.2391,43.0,98.33999633789062,0.0
1971-10-31,,283000.0,5.8,2026.0,,,100.5288,715.8,40.9,38.5253,43.1,94.2300033569336,0.0
1971-11-30,,278000.0,6.0,2079.0,82.0,,100.7866,720.9,41.0,38.6888,43.2,93.98999786376953,0.0
1971-12-31,,244000.0,6.0,2133.0,,,101.1248,728.4,41.1,39.1355,43.3,102.08999633789062,0.0
1972-01-31,,269000.0,5.8,2238.0,,,101.479,731.5,41.2,40.0728,43.5,103.94000244140625,0.0
1972-02-29,,254000.0,5.7,2169.0,92.8,,101.7954,736.2,41.4,40.4789,43.6,106.56999969482422,0.0
1972-03-31,,264000.0,5.8,2105.0,,,102.0431,749.2,41.4,40.761,43.6,107.19999694824219,0.0
1972-04-30,,265000.0,5.7,2139.0,,,102.2257,752.5,41.5,41.1654,43.8,107.66999816894531,0.0
1972-05-31,,267000.0,5.7,2067.0,88.6,,102.3657,758.0,41.6,41.1693,43.9,109.52999877929688,0.0
1972-06-30,,286000.0,5.7,2183.0,,,102.4893,761.6,41.7,41.2778,44.0,107.13999938964844,0.0
1972-07-31,,247000.0,5.6,2195.0,,,102.6292,769.9,41.8,41.2389,44.1,107.38999938964844,0.0
1972-08-31,,262000.0,5.6,2263.0,95.2,,102.8067,776.3,41.9,41.805,44.3,111.08999633789062,0.0
1972-09-30,,251000.0,5.5,2393.0,,,103.0028,781.1,42.1,42.1288,44.3,110.55000305175781,0.0
1972-10-31,,234000.0,5.6,2354.0,,,103.1865,794.9,42.2,42.6703,44.4,111.58000183105469,0.0
1972-11-30,,235000.0,5.3,2234.0,90.7,,103.3331,800.5,42.4,43.1755,44.4,116.66999816894531,0.0
1972-12-31,,225000.0,5.2,2419.0,,,103.4109,806.1,42.5,43.6617,44.6,118.05000305175781,0.0
1973-01-31,,214000.0,4.9,2271.0,,,103.3983,816.5,42.7,43.9783,44.6,116.02999877929688,0.0
1973-02-28,,218000.0,5.0,2226.0,81.9,,103.2861,825.8,43.0,44.6103,44.8,111.68000030517578,0.0
1973-03-31,,222000.0,4.9,2062.0,,,103.0714,832.8,43.4,44.6294,45.0,111.5199966430664,0.0
1973-04-30,,236000.0,5.0,1908.0,,,102.7703,835.7,43.7,44.568,45.1,106.97000122070312,0.0
1973-05-31,,238000.0,4.9,1931.0,77.0,,102.4172,841.6,43.9,44.8608,45.3,104.94999694824219,0.0
1973-06-30,,237000.0,4.9,2051.0,,,102.055,844.3,44.2,44.9186,45.4,104.26000213623047,0.0
1973-07-31,,250000.0,4.8,1819.0,,,101.7179,854.1,44.2,45.085,45.5,108.22000122070312,0.0
1973-08-31,,254000.0,4.8,1809.0,72.0,,101.4266,853.3,45.0,45.0221,45.7,104.25,0.0
1973-09-30,,249000.0,4.8,1704.0,,,101.1945,869.2,45.2,45.3801,46.0,108.43000030517578,0.0
1973-10-31,,235000.0,4.6,1411.0,,,101.0066,868.2,45.6,45.7462,46.3,108.29000091552734,0.0
1973-11-30,,233000.0,4.8,1402.0,76.5,,100.8221,876.9,45.9,45.9548,46.5,95.95999908447266,0.0
1973-12-31,,300000.0,4.9,1288.0,,,100.6252,876.6,46.3,45.8252,46.7,97.55000305175781,1.0
1974-01-31,,291000.0,5.1,1331.0,,,100.4248,884.5,46.8,45.5207,46.9,96.56999969482422,1.0
1974-02-28,,292000.0,5.2,1360.0,61.8,,100.1971,889.7,47.3,45.3825,47.2,96.22000122070312,1.0
1974-03-31,,323000.0,5.1,1440.0,,,99.92331,901.4,47.8,45.3798,47.6,93.9800033569336,1.0
1974-04-30,,283000.0,5.1,1254.0,,,99.58797,910.8,48.1,45.247,47.9,90.30999755859375,1.0
1974-05-31,,309000.0,5.1,1138.0,72.1,,99.19759,922.4,48.6,45.6083,48.5,87.27999877929688,1.0
1974-06-30,,325000.0,5.4,1086.0,,,98.76356,928.0,49.0,45.5216,49.0,86.0,1.0
1974-07-31,,320000.0,5.5,1002.0,,,98.29788,937.9,49.3,45.6136,49.5,79.30999755859375,1.0
1974-08-31,,350000.0,5.5,917.0,64.4,,97.80349,954.8,49.9,45.1303,50.2,72.1500015258789,1.0
1974-09-30,,366000.0,5.9,840.0,,,97.29028000000001,955.1,50.6,45.1377,50.7,63.540000915527344,1.0
1974-10-31,,414000.0,6.0,824.0,,,96.80699,959.2,51.0,44.995,51.2,73.9000015258789,1.0
1974-11-30,,474000.0,6.6,783.0,59.5,,96.39721999999999,956.2,51.5,43.5148,51.6,69.97000122070312,1.0
1974-12-31,,537000.0,7.2,869.0,,,96.12173,961.8,51.9,41.9503,52.0,68.55999755859375,1.0
1975-01-31,,555000.0,8.1,726.0,,,96.03522,975.6,52.3,41.3689,52.3,76.9800033569336,1.0
1975-02-28,,544000.0,8.1,729.0,57.6,,96.12878,989.4,52.6,40.4252,52.8,81.58999633789062,1.0
1975-03-31,,555000.0,8.6,709.0,,,96.374,990.6,52.8,39.9804,53.0,83.36000061035156,1.0
1975-04-30,,513000.0,8.8,866.0,,,96.7403,995.0,53.0,40.0572,53.3,87.30000305175781,0.0
1975-05-31,,475000.0,9.0,914.0,72.8,,97.17007,1018.9,53.1,39.9402,53.5,91.1500015258789,0.0
1975-06-30,,459000.0,8.8,946.0,,,97.62246999999999,1026.8,53.5,40.1927,53.8,95.19000244140625,0.0
1975-07-31,,454000.0,8.6,1020.0,,,98.06983000000001,1039.8,54.0,40.6115,54.0,88.75,0.0
1975-08-31,,446000.0,8.4,994.0,75.7,,98.48931,1047.0,54.2,41.0114,54.2,86.87999725341797,0.0
1975-09-30,,445000.0,8.4,1064.0,,,98.8787,1054.8,54.6,41.5422,54.5,83.87000274658203,0.0
1975-10-31,,426000.0,8.4,1096.0,,,99.24828000000001,1060.9,54.9,41.7224,54.8,89.04000091552734,0.0
1975-11-30,,387000.0,8.3,1110.0,75.6,,99.6096,1075.8,55.3,41.7797,55.2,91.23999786376953,0.0
1975-12-31,,391000.0,8.2,1091.0,,,99.96946,1092.1,55.6,42.3462,55.5,90.19000244140625,0.0
1976-01-31,,359000.0,7.9,1195.0,,,100.3134,1107.1,55.8,42.9082,55.9,100.86000061035156,0.0
1976-02-29,,349000.0,7.7,1190.0,84.6,,100.603,1107.7,55.9,43.3407,56.2,99.70999908447266,0.0
1976-03-31,,366000.0,7.6,1164.0,,,100.809,1114.9,56.0,43.4281,56.5,102.7699966430664,0.0
1976-04-30,,367000.0,7.7,1132.0,,,100.9324,1125.4,56.1,43.6518,56.7,101.63999938964844,0.0
1976-05-31,,402000.0,7.4,1194.0,83.3,,100.9854,1122.7,56.4,43.8315,57.0,100.18000030517578,0.0
1976-06-30,,387000.0,7.6,1188.0,,,100.9924,1140.5,56.7,43.8775,57.2,104.27999877929688,0.0
1976-07-31,,388000.0,7.8,1245.0,,,100.9748,1149.6,57.0,44.1248,57.6,103.44000244140625,0.0
1976-08-31,,394000.0,7.8,1309.0,89.7,,100.9474,1158.0,57.3,44.4262,57.9,102.91000366210938,0.0
1976-09-30,,423000.0,7.6,1481.0,,,100.9362,1168.8,57.6,44.5711,58.2,105.23999786376953,0.0
1976-10-31,,414000.0,7.7,1425.0,,,100.9624,1176.8,57.9,44.56,58.5,102.9000015258789,0.0
1976-11-30,,377000.0,7.8,1531.0,87.0,,101.0477,1189.0,58.1,45.2454,58.7,102.0999984741211,0.0
1976-12-31,,333000.0,7.8,1511.0,,,101.1862,1211.5,58.4,45.731,58.9,107.45999908447266,0.0
1977-01-31,,422000.0,7.5,1466.0,,,101.3507,1215.0,58.7,45.4156,59.3,102.02999877929688,0.0
1977-02-28,,362000.0,7.6,1560.0,87.1,,101.5198,1231.3,59.3,46.1358,59.7,99.81999969482422,0.0
1977-03-31,,356000.0,7.4,1660.0,,,101.6686,1238.3,59.6,46.7158,60.0,98.41999816894531,0.0
1977-04-30,,375000.0,7.2,1660.0,,,101.7679,1247.3,60.0,47.1719,60.3,98.44000244140625,0.0
1977-05-31,,381000.0,7.0,1668.0,90.2,,101.8113,1257.1,60.2,47.541,60.6,96.12000274658203,0.0
1977-06-30,,365000.0,7.2,1752.0,,,101.7991,1263.6,60.5,47.9063,61.0,100.4800033569336,0.0
1977-07-31,,365000.0,6.9,1687.0,,,101.7422,1280.5,60.8,47.9714,61.2,98.8499984741211,0.0
1977-08-31,,365000.0,7.0,1780.0,89.0,,101.6596,1285.7,61.1,48.0157,61.5,96.7699966430664,0.0
1977-09-30,,380000.0,6.8,1674.0,,,101.5761,1294.5,61.3,48.2097,61.8,96.52999877929688,0.0
1977-10-31,,349000.0,6.8,1758.0,,,101.5061,1311.4,61.6,48.2839,62.0,92.33999633789062,0.0
1977-11-30,,354000.0,6.8,1771.0,84.4,,101.4508,1327.0,62.0,48.3755,62.3,94.83000183105469,0.0
1977-12-31,,364000.0,6.4,1754.0,,,101.4155,1336.0,62.3,48.4573,62.7,95.0999984741211,0.0
1978-01-31,,363000.0,6.4,1740.0,83.7,,101.4107,1329.5,62.7,47.7512,63.1,89.25,0.0
1978-02-28,,371000.0,6.3,1736.0,84.3,,101.4465,1355.1,63.0,48.0098,63.4,87.04000091552734,0.0
1978-03-31,,335000.0,6.3,1799.0,78.8,,101.5522,1377.5,63.4,48.9358,63.8,89.20999908447266,0.0
1978-04-30,,324000.0,6.1,1948.0,81.6,,101.7013,1396.4,63.9,49.9074,64.3,96.83000183105469,0.0
1978-05-31,,318000.0,6.0,1766.0,82.9,,101.8521,1412.0,64.5,50.1513,64.7,97.23999786376953,0.0
1978-06-30,,330000.0,5.9,1983.0,80.0,,101.9661,1425.8,65.0,50.4751,65.2,95.52999877929688,0.0
